0.0 0.0 1.26058 0.0 0.15319
1.982 0.182 1.2287 0.03503 0.09403
3.591 0.0 2.49845 0.0 0.4382854
3.920 0.36218 0.82987 0.08838 0.12753
5.323 1.38056 0.16242 0.0354944 0.00531
