0.0 0.0 0.5017 0.0 0.0
1.55 0.3211 2.0448 0 0
3.062 0.1471 0.5742 0 0
3.783 0.3356 0.2655 0 0
4.115 0.1379 0.67 0 0
4.360 0.0 0.3768 0 0
4.70 0.0 1.1384 0 0
4.964 0.337 0.3924 0 0
6.200 0.52 0.0732 0 0
