0.0 0.0 0.91785 0.0 0.03784
1.55 0.1136374 2.4019828 0.004858553 0.051719232
3.062 0.0699582 0.5742 0.00514729 0.01388229
3.783 0.268728882 0.549054887 0.010394664 0.023235091
4.115 0.143348839 0.737885812 0.006497898 0.013216521
4.360 0.0 0.180281193 0.0 0.009602056
4.70 0.0 1.032593047 0.0 0.022660162
4.964 0.173548613 0.446951922 0.015011633 0.021501177
6.200 0.42 0.11 0.04 0.00
