0.0 0.0 0.52 0.0 0.0
0.945 0.3322 0.30 0 0
1.482 0 0.7761 0 0
1.242 0 1.0 0 0
3.884 0 0.34 0 0
3.480 0.1721 0.6056 0 0
3.884 0 0.35 0 0
5.008 0 0.96 0 0
5.842 0.3037 0.377 0 0
6.074 0 0.1767 0 0
6.908 0.4949 0.0051 0 0
