      Histogram   Peak#   MatchedTruePeak    Position      PosErr        Diff     Sigma    SigErr      Integral      IntErr
          Ex_d4       2           0.93720     0.93720     0.00000     0.00000   0.05000   0.06999       0.06738     0.04437
          Ex_d4       3           1.04155     1.04155     0.00000     0.00000   0.05005   0.03794       0.00000     0.00454
          Ex_d4       4           1.12136     1.12136     0.00000     0.00000   0.12000   0.00104       0.00000     3.80793
          Ex_d4       5           1.40000     1.40000     0.00000     0.00000   0.05000   0.00026       7.08864     0.13431
          Ex_d4       6           1.60000     1.60000     0.00000     0.00000   0.05851   0.00636       0.77871     0.04884
          Ex_d4       7           1.90000     1.90000     0.00000     0.00000   0.12000   0.00207       0.15199     0.03405
          Ex_d4       8           1.70081     1.70081     0.00000     0.00000   0.05000   0.00514       0.75414     0.10459
          Ex_d4       9           2.52335     2.52335     0.00000     0.00000   0.12000   0.00357       0.10412     0.04005
          Ex_d4      10           3.06184     3.06184     0.00000     0.00000   0.10177   0.00259       0.43761     0.06724
          Ex_d4      11           3.35820     3.35820     0.00000     0.00000   0.12000   0.00700       3.15582     0.12135
          Ex_d4      12           3.72419     3.72419     0.00000     0.00000   0.05000   0.00203       0.60087     0.06279
          Ex_d4      13           3.83917     3.83917     0.00000     0.00000   0.06171   0.00098       0.29022     0.05335
          Ex_d4      14           4.11590     4.11590     0.00000     0.00000   0.08320   0.00132       5.30446     0.13418
          Ex_d4      15           4.36015     4.36015     0.00000     0.00000   0.12000   0.00095       6.53058     0.15704
          Ex_d4      16           4.65200     4.65200     0.00000     0.00000   0.06021   0.00084       2.10883     0.08379
          Ex_d4      17           4.75300     4.75300     0.00000     0.00000   0.12000   0.00727       7.70574     0.17125
          Ex_d4      18           4.96360     4.96360     0.00000     0.00000   0.05804   0.00126       2.96815     0.22226
          Ex_d4      19           5.29760     5.29760     0.00000     0.00000   0.12000   0.04586       4.63897     0.14232
          Ex_d5       1           0.93720     0.90720     0.05124    -0.03000   0.05000   0.05978       0.71015     0.27583
          Ex_d5       2           1.04155     1.04155     0.00000     0.00000   0.05000   0.05978       0.00000     1.29589
          Ex_d5       3           1.12136     1.12136     0.00000     0.00000   0.09983   0.01516       0.00000     0.17738
          Ex_d5       4           1.40000     1.40000     0.00000     0.00000   0.05000   0.01512       2.66234     0.69114
          Ex_d5       5           1.60000     1.60000     0.00000     0.00000   0.05000   0.04423       0.42425     0.27328
          Ex_d5       6           1.90000     1.90000     0.00000     0.00000   0.12000   0.05636       0.23905     0.29687
          Ex_d5       7           1.70081     1.70081     0.00000     0.00000   0.07566   0.04490       0.19075     0.32012
          Ex_d5       8           2.52335     2.52335     0.00000     0.00000   0.05000   0.05979       0.03265     0.32786
          Ex_d5       9           3.06184     3.06184     0.00000     0.00000   0.06476   0.02141       0.00000     5.42185
          Ex_d5      10           3.35820     3.35820     0.00000     0.00000   0.12000   0.04475       1.31756     0.66784
          Ex_d5      11           3.72419     3.72419     0.00000     0.00000   0.10455   0.05503       1.11661     0.56024
          Ex_d5      12           3.83917     3.83917     0.00000     0.00000   0.06770   0.01392       0.95232     0.79274
          Ex_d5      13           4.11590     4.11590     0.00000     0.00000   0.12000   0.01395       2.46862     0.81279
          Ex_d5      14           4.36015     4.36015     0.00000     0.00000   0.05000   0.05986       5.82493     0.99925
          Ex_d5      15           4.65200     4.65200     0.00000     0.00000   0.09575   0.01274       0.00000     2.41017
          Ex_d5      16           4.75300     4.75300     0.00000     0.00000   0.05595   0.01385       5.19169     1.18181
          Ex_d5      17           4.96360     4.96360     0.00000     0.00000   0.07959   0.01246       1.84134     0.88084
          Ex_d5      18           5.29760     5.29760     0.00000     0.00000   0.05000   0.05978       4.85688     1.12362

