      Histogram   Peak#   MatchedTruePeak    Position      PosErr        Diff     Sigma    SigErr      Integral      IntErr
          Ex_d4       2           0.93720     0.93720     0.00000     0.00000   0.05001   0.05943       0.00000     1.12790
          Ex_d4       3           1.04155     1.04155     0.00000     0.00000   0.05000   0.05990       0.00000     0.16402
          Ex_d4       4           1.12136     1.12136     0.00000     0.00000   0.12000   0.05041       0.00000     0.31050
          Ex_d4       5           1.40000     1.40000     0.00000     0.00000   0.05000   0.00859       7.02795     3.05095
          Ex_d4       6           1.60000     1.60000     0.00000     0.00000   0.09593   0.04237       0.75589     0.34036
          Ex_d4       7           1.90000     1.90000     0.00000     0.00000   0.05000   0.05983       0.00000     1.88255
          Ex_d4       8           1.70081     1.70081     0.00000     0.00000   0.09423   0.05608       0.45859     1.15341
          Ex_d4       9           2.52335     2.52335     0.00000     0.00000   0.12000   0.05536       0.39257     0.43158
          Ex_d4      10           3.06184     3.06184     0.00000     0.00000   0.10656   0.01685       0.38560     0.47031
          Ex_d4      11           3.35820     3.35820     0.00000     0.00000   0.05000   0.04784       3.32015     0.82459
          Ex_d4      12           3.72419     3.72419     0.00000     0.00000   0.05000   0.05129       0.37105     0.43827
          Ex_d4      13           3.83917     3.83917     0.00000     0.00000   0.06154   0.01085       0.29739     0.57442
          Ex_d4      14           4.11590     4.11590     0.00000     0.00000   0.08317   0.01324       5.27805     1.23060
          Ex_d4      15           4.36015     4.36015     0.00000     0.00000   0.12000   0.04588       6.51426     1.43140
          Ex_d4      16           4.65200     4.65200     0.00000     0.00000   0.06012   0.00820       2.08798     0.98877
          Ex_d4      17           4.75300     4.75300     0.00000     0.00000   0.12000   0.05662       7.68775     1.53085
          Ex_d4      18           4.96360     4.96360     0.00000     0.00000   0.05772   0.01483       2.97172     2.08503
          Ex_d4      19           5.29760     5.29760     0.00000     0.00000   0.12000   0.05963       4.62042     1.61810
          Ex_d5       1           0.93720     0.90720     0.05124    -0.03000   0.05000   0.05968       0.68821     0.46872
          Ex_d5       2           1.04155     1.04155     0.00000     0.00000   0.05000   0.05986       0.00000     1.27902
          Ex_d5       3           1.12136     1.12136     0.00000     0.00000   0.09983   0.01515       0.00000     0.17724
          Ex_d5       4           1.40000     1.40000     0.00000     0.00000   0.05000   0.01511       2.66238     0.69054
          Ex_d5       5           1.60000     1.60000     0.00000     0.00000   0.05000   0.04423       0.42408     0.27311
          Ex_d5       6           1.90000     1.90000     0.00000     0.00000   0.12000   0.05628       0.23891     0.29679
          Ex_d5       7           1.70081     1.70081     0.00000     0.00000   0.07594   0.05700       0.19034     0.31962
          Ex_d5       8           2.52335     2.52335     0.00000     0.00000   0.05082   0.05578       0.03274     0.32905
          Ex_d5       9           3.06184     3.06184     0.00000     0.00000   0.06473   0.02129       0.00001     5.34197
          Ex_d5      10           3.35820     3.35820     0.00000     0.00000   0.12000   0.04474       1.31726     0.66406
          Ex_d5      11           3.72419     3.72419     0.00000     0.00000   0.10455   0.05503       1.11648     0.56007
          Ex_d5      12           3.83917     3.83917     0.00000     0.00000   0.06770   0.01392       0.95210     0.79261
          Ex_d5      13           4.11590     4.11590     0.00000     0.00000   0.12000   0.01397       2.46860     0.81278
          Ex_d5      14           4.36015     4.36015     0.00000     0.00000   0.05000   0.06000       5.82509     0.99976
          Ex_d5      15           4.65200     4.65200     0.00000     0.00000   0.09576   0.01274       0.00000     2.37891
          Ex_d5      16           4.75300     4.75300     0.00000     0.00000   0.05595   0.01382       5.19175     1.18147
          Ex_d5      17           4.96360     4.96360     0.00000     0.00000   0.07958   0.01246       1.84133     0.87986
          Ex_d5      18           5.29760     5.29760     0.00000     0.00000   0.05000   0.05982       4.85660     1.12350

